<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2019.11.01	30.1690	30.1790	30.1350	30.1570	1743	0	0
2019.11.04	30.1630	30.2110	30.1520	30.2030	1035	0	0
2019.11.05	30.2010	30.2560	30.1730	30.2500	1547	0	0
2019.11.06	30.2480	30.3970	30.2350	30.2970	2770	0	0
2019.11.07	30.2890	30.4340	30.2760	30.4270	2294	0	0
2019.11.08	30.4260	30.4300	30.3250	30.3330	1741	0	0
2019.11.11	30.3470	30.3770	30.3230	30.3340	892	0	0
2019.11.12	30.3340	30.3640	30.3020	30.3420	1706	0	0
2019.11.13	30.3340	30.3440	30.1960	30.2290	1809	0	0
2019.11.14	30.2290	30.2440	30.1640	30.1990	1850	0	0
2019.11.15	30.1990	30.2640	30.1780	30.2120	1572	0	0
2019.11.18	30.2390	30.2620	30.0870	30.1720	1266	0	0
2019.11.19	30.1710	30.2130	30.0600	30.1840	1663	0	0
2019.11.20	30.1870	30.2050	30.1630	30.1720	1949	0	0
2019.11.21	30.1790	30.2180	30.1720	30.2080	1584	0	0
2019.11.22	30.2110	30.2230	30.1730	30.1810	1631	0	0
2019.11.25	30.1990	30.2360	30.1840	30.2240	996	0	0
2019.11.26	30.2220	30.2430	30.1810	30.2040	1532	0	0
2019.11.27	30.2060	30.2390	30.1940	30.2240	2063	0	0
2019.11.28	30.2270	30.2450	30.2140	30.2230	1712	0	0
2019.11.29	30.2180	30.2440	30.1740	30.1740	1195	0	0
2019.12.02	30.2070	30.2840	30.1980	30.2580	1346	0	0
2019.12.03	30.2590	30.2840	30.1730	30.2520	1749	0	0
2019.12.04	30.2510	30.3110	30.2340	30.3040	1279	0	0
2019.12.05	30.2900	30.3800	30.2900	30.3600	1639	0	0
2019.12.06	30.3610	30.3700	30.2610	30.3320	1438	0	0
2019.12.09	30.3460	30.3630	30.2880	30.2990	1896	0	0
2019.12.10	30.3040	30.3260	30.2710	30.3160	1044	0	0
2019.12.11	30.3180	30.3250	30.2050	30.2320	1680	0	0
2019.12.12	30.2390	30.2670	30.1380	30.1840	2582	0	0
2019.12.13	30.1880	30.2290	30.1470	30.1850	2805	0	0
2019.12.16	30.2070	30.2380	30.1670	30.2170	1549	0	0
2019.12.17	30.2140	30.2730	30.1920	30.2490	1861	0	0
2019.12.18	30.2470	30.2650	30.1720	30.2270	1923	0	0
2019.12.19	30.2260	30.2320	30.1680	30.2020	1684	0	0
2019.12.20	30.2020	30.2160	30.1540	30.1800	1512	0	0
2019.12.23	30.1640	30.2030	30.1200	30.1640	1146	0	0
2019.12.24	30.1620	30.1740	29.9760	30.1150	1295	0	0
2019.12.26	30.1390	30.1720	30.1270	30.1570	651	0	0
2019.12.27	30.1670	30.1700	30.1280	30.1300	1014	0	0
2019.12.30	30.1410	30.1570	29.8380	29.9390	4225	0	0
2019.12.31	29.9390	29.9800	29.6890	29.6960	7339	0	0
2020.01.02	30.1390	30.1750	30.0200	30.1530	4254	0	0
2020.01.03	30.1560	30.1840	30.1080	30.1320	1879	0	0
2020.01.06	30.1440	30.1770	30.1160	30.1580	2218	0	0
2020.01.07	30.1570	30.3300	30.1230	30.3130	2962	0	0
2020.01.08	30.3130	30.3760	30.2430	30.3580	3938	0	0
2020.01.09	30.3600	30.3600	30.2400	30.2780	2276	0	0
2020.01.10	30.2820	30.2870	30.1930	30.2240	1840	0	0
2020.01.13	30.2090	30.2490	30.1470	30.1810	2395	0	0
2020.01.14	30.1890	30.3170	30.1660	30.2580	3661	0	0
2020.01.15	30.2640	30.3220	30.2380	30.2920	2114	0	0
2020.01.16	30.2840	30.4000	30.2480	30.3620	2970	0	0
2020.01.17	30.3650	30.5220	30.3550	30.3600	4543	0	0
2020.01.20	30.3650	30.4210	30.2920	30.3460	2238	0	0
2020.01.21	30.3400	30.4080	30.3110	30.3980	3390	0	0
2020.01.22	30.3710	30.4160	30.3550	30.3850	2005	0	0
2020.01.23	30.3750	30.5710	30.3280	30.4940	5302	0	0
2020.01.24	30.4960	30.5940	30.4700	30.5280	4166	0	0
2020.01.27	30.5930	30.7220	30.5930	30.6880	5047	0	0
2020.01.28	30.6900	30.9040	30.6750	30.8050	5062	0	0
2020.01.29	30.8050	31.0410	30.7490	30.9670	5762	0	0
2020.01.30	30.9450	31.2770	30.9450	31.0750	9101	0	0
2020.01.31	31.0750	31.2430	31.0390	31.1750	7561	0	0
2020.02.03	31.1550	31.2630	30.9970	31.0350	8785	0	0
2020.02.04	31.0450	31.1380	30.8970	30.9620	6929	0	0
2020.02.05	30.9650	31.2490	30.9010	30.9740	13708	0	0
2020.02.06	30.9750	31.1790	30.9680	31.1690	11190	0	0
2020.02.07	31.1550	31.3790	31.0810	31.3050	10585	0	0
2020.02.10	31.2550	31.3800	31.2150	31.3050	10075	0	0
2020.02.11	31.2950	31.3050	31.1430	31.2250	8262	0	0
2020.02.12	31.2150	31.2300	31.0460	31.0800	7781	0	0
2020.02.13	31.0800	31.2110	31.0690	31.1120	6394	0	0
2020.02.14	31.1160	31.2210	31.1030	31.1680	4823	0	0
2020.02.17	31.1720	31.2280	31.1140	31.1480	5624	0	0
2020.02.18	31.1510	31.2570	31.1420	31.1930	6905	0	0
2020.02.19	31.1550	31.2210	31.1440	31.1900	3231	0	0
2020.02.20	31.2000	31.4880	31.1550	31.4150	9395	0	0
2020.02.21	31.4130	31.6950	31.3960	31.5300	9987	0	0
2020.02.24	31.6370	31.7610	31.6250	31.6320	9081	0	0
2020.02.25	31.6500	31.7450	31.5430	31.7150	7245	0	0
2020.02.26	31.7220	31.9160	31.7090	31.8150	7468	0	0
2020.02.27	31.8150	31.8550	31.5700	31.6480	8198	0	0
2020.02.28	31.5800	31.6800	31.4450	31.4470	11568	0	0
2020.03.02	31.4900	31.5770	31.2900	31.4450	6900	0	0
2020.03.03	31.4350	31.6460	31.2970	31.3800	9308	0	0
2020.03.04	31.3350	31.4360	31.2520	31.3300	8217	0	0
2020.03.05	31.3370	31.6180	31.2910	31.5600	8468	0	0
2020.03.06	31.5290	31.6660	31.3760	31.4130	10254	0	0
2020.03.09	31.3980	31.6180	31.3130	31.4430	9197	0	0
2020.03.10	31.4250	31.5340	31.3060	31.3870	7365	0	0
2020.03.11	31.3850	31.5490	31.3490	31.4550	6181	0	0
2020.03.12	31.4530	31.7560	31.4440	31.6850	10342	0	0
2020.03.13	31.6800	32.0880	31.5410	31.7630	13549	0	0
2020.03.16	31.6850	32.2070	31.6460	32.1000	12653	0	0
2020.03.17	32.0850	32.3490	31.9920	32.1520	11677	0	0
2020.03.18	32.1750	32.6520	32.1140	32.5670	12620	0	0
2020.03.19	32.5750	32.7280	32.4170	32.5500	16452	0	0
2020.03.20	32.5450	32.7170	32.3430	32.6400	14836	0	0
2020.03.23	32.6740	33.0540	32.6340	32.8100	16491	0	0
2020.03.24	32.8320	32.9560	32.7380	32.7380	10248	0	0
2020.03.25	32.7510	32.9160	32.6630	32.6800	8234	0	0
2020.03.26	32.6950	32.8450	32.5740	32.6250	10273	0	0
2020.03.27	32.6370	32.6370	32.3470	32.4830	10579	0	0
2020.03.30	32.4750	32.7090	32.3640	32.6150	7703	0	0
2020.03.31	32.4350	32.8600	32.3040	32.7250	9211	0	0
2020.04.01	32.6950	33.0950	32.6950	33.0550	11345	0	0
2020.04.02	33.0600	33.1770	32.8950	32.8980	12883	0	0
2020.04.03	32.9100	33.0380	32.8210	32.9430	9029	0	0
2020.04.06	32.9450	33.0050	32.7720	32.7900	9042	0	0
2020.04.07	32.8040	32.9050	32.6890	32.7000	9102	0	0
2020.04.08	32.6980	32.8600	32.6900	32.6920	7335	0	0
2020.04.09	32.7020	32.8410	32.6440	32.6480	6529	0	0
2020.04.10	32.6490	32.7230	32.6170	32.6330	1723	0	0
2020.04.13	32.6570	32.7700	32.6500	32.6890	3044	0	0
2020.04.14	32.6960	32.7880	32.6050	32.6100	4151	0	0
2020.04.15	32.6250	32.7550	32.5310	32.6830	7226	0	0
2020.04.16	32.6870	32.7510	32.5930	32.6540	7002	0	0
2020.04.17	32.6500	32.6500	32.4360	32.4480	9093	0	0
2020.04.20	32.4600	32.5240	32.4280	32.4850	5631	0	0
2020.04.21	32.4950	32.6190	32.4440	32.4900	7778	0	0
2020.04.22	32.4920	32.5450	32.3030	32.3450	8688	0	0
2020.04.23	32.3550	32.3840	32.2650	32.3130	6751	0	0
2020.04.24	32.2950	32.4640	32.2710	32.3870	4666	0	0
2020.04.27	32.4320	32.5070	32.4080	32.4520	4210	0	0
2020.04.28	32.4330	32.5290	32.3900	32.4430	4959	0	0
2020.04.29	32.4500	32.4500	32.3450	32.3850	3828	0	0
2020.04.30	32.3860	32.4880	32.2970	32.4420	5610	0	0
2020.05.01	32.4470	32.5300	32.4320	32.4530	3949	0	0
2020.05.04	32.4760	32.5680	32.3120	32.3560	4741	0	0
2020.05.05	32.3530	32.4110	32.2750	32.3400	7762	0	0
2020.05.06	32.3490	32.4390	32.3100	32.4150	4510	0	0
2020.05.07	32.4230	32.4760	32.3300	32.3300	3893	0	0
2020.05.08	32.3390	32.3630	32.1500	32.1600	3506	0	0
2020.05.11	32.1950	32.2580	32.1080	32.1800	4484	0	0
2020.05.12	32.1770	32.2280	32.0460	32.1000	4171	0	0
2020.05.13	32.1030	32.1360	31.9970	32.0630	5007	0	0
2020.05.14	32.0720	32.1380	32.0440	32.0770	3400	0	0
2020.05.15	32.0900	32.1080	32.0070	32.0340	3014	0	0
2020.05.18	32.0280	32.0680	31.9900	31.9900	3004	0	0
2020.05.19	31.9960	32.0270	31.8510	31.9030	4683	0	0
2020.05.20	31.9160	31.9210	31.7940	31.8080	2644	0	0
2020.05.21	31.8040	31.8770	31.7870	31.8280	8211	0	0
2020.05.22	31.8310	31.9130	31.8220	31.8670	3176	0	0
2020.05.25	31.8910	31.9980	31.8910	31.9420	2315	0	0
2020.05.26	31.9550	31.9600	31.8500	31.8550	4045	0	0
2020.05.27	31.8570	31.9220	31.8170	31.8960	4055	0	0
2020.05.28	31.9080	31.9140	31.8120	31.8480	3326	0	0
2020.05.29	31.8580	31.8660	31.7480	31.7480	3335	0	0
2020.06.01	31.7880	31.8110	31.6150	31.6150	3312	0	0
2020.06.02	31.6240	31.6540	31.4830	31.5350	4136	0	0
2020.06.03	31.5280	31.6210	31.4940	31.5530	6269	0	0
2020.06.04	31.5590	31.6760	31.5050	31.5050	8519	0	0
2020.06.05	31.5390	31.5640	31.4310	31.4950	13225	0	0
2020.06.08	31.4810	31.5190	31.3730	31.3730	6410	0	0
2020.06.09	31.4090	31.4160	31.2950	31.2950	6656	0	0
2020.06.10	31.3070	31.3430	31.0710	31.0950	11867	0	0
2020.06.11	31.1190	31.1260	30.8240	31.0610	12590	0	0
2020.06.12	31.0750	31.2290	30.9110	30.9990	23540	0	0
2020.06.15	30.9490	31.1420	30.9320	30.9600	16961	0	0
2020.06.16	30.9750	31.1930	30.9440	31.0760	24906	0	0
2020.06.17	31.1190	31.2460	31.0850	31.1140	15057	0	0
2020.06.18	31.1330	31.1960	31.0520	31.0760	14867	0	0
2020.06.19	31.0880	31.1170	30.9390	31.0190	13737	0	0
2020.06.22	30.9690	31.0710	30.9370	30.9370	8239	0	0
2020.06.23	30.9570	31.0410	30.8630	30.8900	7789	0	0
2020.06.24	30.8790	30.9210	30.8000	30.8580	8999	0	0
2020.06.25	30.8560	30.9460	30.8350	30.8750	7563	0	0
2020.06.26	30.9010	30.9430	30.8700	30.9300	5290	0	0
2020.06.29	30.9060	30.9400	30.8550	30.8550	5382	0	0
2020.06.30	30.8820	30.9190	30.8610	30.8850	5953	0	0
2020.07.01	30.8950	31.0460	30.8750	31.0160	6043	0	0
2020.07.02	31.0370	31.1310	30.9970	31.0380	7700	0	0
2020.07.03	31.0770	31.1450	31.0640	31.1030	7470	0	0
2020.07.06	31.0980	31.1360	31.0310	31.0730	5264	0	0
2020.07.07	31.0970	31.2930	31.0170	31.2050	7584	0	0
2020.07.08	31.2050	31.3130	31.1720	31.1720	7875	0	0
2020.07.09	31.1720	31.2690	31.1190	31.2300	9444	0	0
2020.07.10	31.2410	31.3560	31.1990	31.3330	11942	0	0
2020.07.13	31.3000	31.4140	31.2400	31.3700	6294	0	0
2020.07.14	31.3510	31.6170	31.3510	31.5120	15194	0	0
2020.07.15	31.5330	31.5850	31.4330	31.5080	9855	0	0
2020.07.16	31.5240	31.7560	31.5240	31.6700	12597	0	0
2020.07.17	31.6590	31.7630	31.6540	31.6710	10049	0	0
2020.07.20	31.6760	31.8580	31.6660	31.7730	15094	0	0
2020.07.21	31.8000	31.8080	31.4830	31.5070	8622	0	0
2020.07.22	31.5400	31.7130	31.5060	31.5790	12888	0	0
2020.07.23	31.5960	31.7390	31.5920	31.6970	9084	0	0
2020.07.24	31.7050	31.7930	31.6050	31.6200	11051	0	0
2020.07.27	31.6130	31.6320	31.4610	31.4610	7280	0	0
2020.07.28	31.4730	31.6030	31.3960	31.4460	10374	0	0
2020.07.29	31.4530	31.5600	31.3720	31.3720	8384	0	0
2020.07.30	31.3930	31.4650	31.3350	31.3350	8772	0	0
2020.07.31	31.3550	31.3600	31.1660	31.2490	8375	0	0
2020.08.03	31.2280	31.2990	31.1670	31.1670	5335	0	0
2020.08.04	31.1850	31.2310	31.0210	31.0210	7782	0	0
2020.08.05	31.0460	31.0550	30.9680	31.0060	6610	0	0
2020.08.06	31.0330	31.1550	30.9820	31.0700	8390	0	0
2020.08.07	31.1000	31.2410	31.0650	31.2050	8747	0	0
2020.08.10	31.1880	31.2090	31.0920	31.0950	5603	0	0
2020.08.11	31.1160	31.1460	31.0490	31.1050	7816	0	0
2020.08.12	31.1240	31.1740	31.0370	31.0370	5689	0	0
2020.08.13	31.0450	31.0900	31.0200	31.0200	5435	0	0
2020.08.14	31.0380	31.1440	31.0300	31.1250	4571	0	0
2020.08.17	31.0920	31.2190	31.0860	31.1130	4315	0	0
2020.08.18	31.1440	31.2160	31.1090	31.1500	5958	0	0
2020.08.19	31.1540	31.3070	31.1270	31.2740	6316	0	0
2020.08.20	31.2850	31.4670	31.2730	31.3720	8100	0	0
2020.08.21	31.4040	31.5860	31.3840	31.5740	7331	0	0
2020.08.24	31.5220	31.6370	31.4070	31.4670	6903	0	0
2020.08.25	31.4850	31.5290	31.4220	31.4220	5785	0	0
2020.08.26	31.4420	31.4600	31.2250	31.2250	6141	0	0
2020.08.27	31.2610	31.3090	31.1490	31.2850	6351	0	0
2020.08.28	31.2870	31.3160	31.0900	31.0990	6890	0	0
2020.08.31	31.0950	31.1720	31.0130	31.0270	7732	0	0
2020.09.01	31.0420	31.1940	30.9430	31.1530	8981	0	0
2020.09.02	31.1380	31.3470	31.1150	31.3180	10377	0	0
2020.09.03	31.3190	31.4590	31.2800	31.3560	8565	0	0
2020.09.04	31.3820	31.4570	31.3210	31.3650	7535	0	0
2020.09.07	31.3590	31.4050	31.3230	31.3230	5302	0	0
2020.09.08	31.3380	31.4680	31.3380	31.3680	7860	0	0
2020.09.09	31.3950	31.4150	31.2450	31.2450	7468	0	0
2020.09.10	31.2620	31.3550	31.2240	31.2940	7940	0	0
2020.09.11	31.3070	31.3540	31.2480	31.2650	7728	0	0
2020.09.14	31.2640	31.3430	31.2430	31.2670	4897	0	0
2020.09.15	31.2850	31.3020	31.1650	31.1650	6824	0	0
2020.09.16	31.1740	31.2360	31.0570	31.0760	7905	0	0
2020.09.17	31.0800	31.2690	31.0680	31.1500	10962	0	0
2020.09.18	31.1500	31.1950	31.0380	31.0740	7128	0	0
2020.09.21	31.0800	31.3960	30.9490	31.2700	10643	0	0
2020.09.22	31.2880	31.4370	31.2760	31.3800	10257	0	0
2020.09.23	31.3800	31.5870	31.3700	31.5630	9433	0	0
2020.09.24	31.5740	31.6760	31.5400	31.5540	10219	0	0
2020.09.25	31.5380	31.6760	31.4830	31.6080	10183	0	0
2020.09.28	31.6120	31.7490	31.5730	31.5880	7000	0	0
2020.09.29	31.6320	31.7290	31.5570	31.5900	8596	0	0
2020.09.30	31.5570	31.7060	31.4900	31.5810	7619	0	0
2020.10.01	31.5790	31.6510	31.5330	31.5330	9493	0	0
2020.10.02	31.5440	31.6580	31.5140	31.5140	9205	0	0
2020.10.05	31.5290	31.5750	31.2500	31.2850	6936	0	0
2020.10.06	31.2650	31.3130	31.1660	31.2690	10898	0	0
2020.10.07	31.1900	31.3830	31.1860	31.1860	8367	0	0
2020.10.08	31.1990	31.2580	31.1500	31.1510	8465	0	0
2020.10.09	31.1810	31.1960	30.9970	31.0000	7435	0	0
2020.10.12	30.9960	31.2300	30.9850	31.1300	5854	0	0
2020.10.13	31.1550	31.2710	31.0990	31.2450	6906	0	0
2020.10.14	31.2560	31.2840	31.0720	31.1040	11405	0	0
2020.10.15	31.1270	31.2730	31.1260	31.1500	8550	0	0
2020.10.16	31.1500	31.2420	30.9150	31.1690	10649	0	0
2020.10.19	31.1550	31.2470	31.1330	31.1750	7123	0	0
2020.10.20	31.1770	31.3180	31.1770	31.2040	5531	0	0
2020.10.21	31.2270	31.2780	31.1550	31.1550	8574	0	0
2020.10.22	31.1710	31.3280	31.1710	31.2760	6883	0	0
2020.10.23	31.3050	31.3340	31.2330	31.2880	5880	0	0
2020.10.26	31.2840	31.3350	31.2210	31.2210	6296	0	0
2020.10.27	31.2590	31.2780	31.1930	31.1930	5247	0	0
2020.10.28	31.2080	31.2940	31.1090	31.2370	8854	0	0
2020.10.29	31.2510	31.2830	31.1960	31.1960	7298	0	0
2020.10.30	31.2140	31.2300	31.1380	31.1600	7607	0	0
2020.11.02	31.1380	31.2030	31.0820	31.0820	6778	0	0
2020.11.03	31.1120	31.1230	31.0000	31.0000	6785	0	0
2020.11.04	31.0210	31.2040	30.9650	30.9650	13421	0	0
2020.11.05	30.9940	31.0600	30.7380	30.7380	11599	0	0
2020.11.06	30.7500	30.7840	30.5110	30.5940	11712	0	0
2020.11.09	30.5370	30.7070	30.3720	30.5620	16186	0	0
2020.11.10	30.5820	30.5930	30.2960	30.3040	13254	0	0
2020.11.11	30.3060	30.3950	30.1700	30.2840	10982	0	0
2020.11.12	30.2490	30.3630	30.1810	30.1820	9772	0	0
2020.11.13	30.2090	30.2880	30.1520	30.1640	7741	0	0
2020.11.16	30.1610	30.2790	30.1280	30.1830	6828	0	0
2020.11.17	30.1900	30.2110	30.1410	30.1410	7715	0	0
2020.11.18	30.1590	30.3450	30.1520	30.2920	9563	0	0
2020.11.19	30.2950	30.4450	30.2920	30.3400	7330	0	0
2020.11.20	30.3630	30.4100	30.2490	30.2850	7475	0	0
2020.11.23	30.2520	30.3680	30.2340	30.3290	7656	0	0
2020.11.24	30.3540	30.4370	30.2960	30.2960	8459	0	0
2020.11.25	30.3290	30.3960	30.2580	30.2580	8269	0	0
2020.11.26	30.2690	30.3390	30.2570	30.2660	5024	0	0
2020.11.27	30.2890	30.3240	30.2300	30.2460	4034	0	0
2020.11.30	30.2720	30.3150	30.2360	30.2510	6347	0	0
2020.12.01	30.2780	30.3030	30.1920	30.1920	6255	0	0
2020.12.02	30.2470	30.2640	30.1630	30.1630	7361	0	0
2020.12.03	30.1990	30.2330	30.1450	30.1450	5740	0	0
2020.12.04	30.1770	30.1960	30.1390	30.1940	6197	0	0
2020.12.07	30.1200	30.2490	30.1170	30.1170	6829	0	0
2020.12.08	30.1370	30.1780	29.9910	29.9910	6363	0	0
2020.12.09	30.0180	30.1030	29.9790	30.0710	7763	0	0
2020.12.10	30.0840	30.1100	30.0230	30.0380	7203	0	0
2020.12.11	30.0590	30.1190	29.9680	30.1130	5311	0	0
2020.12.14	30.0410	30.1120	30.0400	30.0700	3893	0	0
2020.12.15	30.0940	30.1170	29.9840	29.9840	4544	0	0
2020.12.16	30.0030	30.0650	29.9770	29.9770	4188	0	0
2020.12.17	30.0200	30.0200	29.7520	29.7520	6547	0	0
2020.12.18	29.7960	29.8590	29.7480	29.8440	5575	0	0
2020.12.21	29.7790	30.1470	29.7590	30.0500	7151	0	0
2020.12.22	30.0520	30.2400	30.0390	30.2090	7671	0	0
2020.12.23	30.1840	30.2380	30.1440	30.1990	9061	0	0
2020.12.24	30.1890	30.2430	29.9810	30.0100	5215	0	0
2020.12.28	29.9850	30.1820	29.9850	30.1140	4307	0	0
2020.12.29	30.1460	30.1550	30.0240	30.0300	5674	0	0
2020.12.30	30.0520	30.0590	29.9090	29.9150	5123	0	0
2020.12.31	29.9170	30.0290	29.8770	29.9890	5187	0	0
2021.01.04	29.9170	30.0210	29.8420	29.8890	6771	0	0
2021.01.05	29.9120	29.9800	29.8440	29.8830	6818	0	0
2021.01.06	29.9170	29.9700	29.8730	29.9100	6716	0	0
2021.01.07	29.9340	30.0940	29.8910	30.0500	5194	0	0
2021.01.08	30.0620	30.1570	30.0260	30.1310	7718	0	0
2021.01.11	30.0990	30.1860	30.0520	30.1420	6765	0	0
2021.01.12	30.1530	30.1920	30.0120	30.0120	7338	0	0
2021.01.13	30.0300	30.0740	29.9470	29.9840	6370	0	0
2021.01.14	29.9960	30.0560	29.9490	29.9490	5638	0	0
2021.01.15	29.9570	30.0780	29.9560	30.0760	5980	0	0
2021.01.18	30.0500	30.1430	30.0500	30.0820	5643	0	0
2021.01.19	30.1280	30.1280	29.9740	29.9740	5774	0	0
2021.01.20	29.9820	30.0050	29.9200	29.9200	5907	0	0
2021.01.21	29.9530	29.9750	29.8920	29.8920	5194	0	0
2021.01.22	29.9310	30.0150	29.9220	29.9910	5771	0	0
2021.01.25	29.9820	30.0010	29.9540	29.9540	4702	0	0
2021.01.26	29.9720	29.9970	29.9090	29.9090	5486	0	0
2021.01.27	29.9460	30.0300	29.9380	29.9780	5457	0	0
2021.01.28	29.9980	30.0560	29.9570	29.9580	6260	0	0
2021.01.29	29.9680	30.0060	29.8620	29.8940	6064	0	0
2021.02.01	29.8760	30.0120	29.8060	29.9620	6759	0	0
2021.02.02	29.9760	30.0180	29.9510	29.9860	5214	0	0
2021.02.03	30.0020	30.0610	29.9710	29.9710	4925	0	0
2021.02.04	30.0070	30.0970	29.9870	30.0710	3920	0	0
2021.02.05	30.0920	30.1370	30.0300	30.0330	4179	0	0
2021.02.08	30.0450	30.0560	29.9470	29.9470	4064	0	0
2021.02.09	29.9730	29.9860	29.8690	29.8690	3838	0	0
2021.02.10	29.9160	29.9310	29.8810	29.8850	3986	0	0
2021.02.11	29.8930	29.9360	29.8490	29.8660	3250	0	0
2021.02.12	29.8590	29.9340	29.8510	29.8940	3304	0	0
2021.02.15	29.8580	29.9080	29.8360	29.8440	2402	0	0
2021.02.16	29.8760	29.9650	29.8380	29.9140	4215	0	0
2021.02.17	29.9260	30.0380	29.9260	29.9620	7350	0	0
2021.02.18	30.0050	30.0360	29.9710	29.9790	5616	0	0
2021.02.19	30.0000	30.0410	29.9590	29.9650	5694	0	0
2021.02.22	29.9670	30.0470	29.9540	29.9540	10243	0	0
2021.02.23	29.9790	30.0450	29.9760	30.0000	5851	0	0
2021.02.24	30.0300	30.0800	30.0070	30.0070	5013	0	0
2021.02.25	30.0310	30.2900	30.0130	30.2750	5935	0	0
2021.02.26	30.2890	30.5330	30.1920	30.3660	12344	0	0
2021.03.01	30.3600	30.5250	30.1620	30.1850	10707	0	0
2021.03.02	30.1520	30.3720	30.1060	30.1860	11688	0	0
2021.03.03	30.2280	30.3690	30.2280	30.3390	9693	0	0
2021.03.04	30.3320	30.4270	30.3050	30.4050	10210	0	0
2021.03.05	30.4130	30.5680	30.4000	30.5050	8542	0	0
2021.03.08	30.4630	30.8360	30.4500	30.7770	7049	0	0
2021.03.09	30.8010	30.9540	30.7030	30.7030	7893	0	0
2021.03.10	30.7220	30.7940	30.6560	30.6560	6123	0	0
2021.03.11	30.6760	30.7130	30.5010	30.5010	6197	0	0
2021.03.12	30.5330	30.7970	30.4930	30.7060	7076	0	0
2021.03.15	30.6680	30.7760	30.6310	30.7040	6462	0	0
2021.03.16	30.7070	30.7760	30.6850	30.7230	5062	0	0
2021.03.17	30.7520	30.8210	30.6490	30.6490	5141	0	0
2021.03.18	30.6930	30.9120	30.5970	30.8600	6486	0	0
2021.03.19	30.8910	30.9900	30.7710	30.7850	7786	0	0
2021.03.22	30.7630	30.9350	30.7500	30.8280	5369	0	0
2021.03.23	30.8560	31.0090	30.8350	30.9560	5947	0	0
2021.03.24	30.9920	31.0650	30.9720	30.9720	7246	0	0
2021.03.25	30.9970	31.1580	30.9920	31.0990	6468	0	0
2021.03.26	31.1460	31.2060	31.0520	31.1310	8850	0	0
2021.03.29	31.0340	31.2440	30.9990	31.1690	5832	0	0
2021.03.30	31.1990	31.3150	31.1570	31.2790	6450	0	30
2021.03.31	31.2990	31.3960	31.1980	31.1980	7090	0	30
2021.04.01	31.2260	31.3460	31.1710	31.1710	7085	0	30
2021.04.02	31.2040	31.3310	31.1860	31.2990	2129	0	30
2021.04.05	31.2500	31.4080	31.2440	31.3300	4717	0	0
2021.04.06	31.3160	31.3940	31.2650	31.2650	13739	0	0
2021.04.07	31.2940	31.3850	31.2500	31.3400	6738	0	0
2021.04.08	31.3660	31.4840	31.3660	31.3720	4645	0	20
2021.04.09	31.3870	31.5100	31.3150	31.4620	6209	0	20
2021.04.12	31.3850	31.5780	31.3720	31.4620	6447	0	20
2021.04.13	31.4840	31.5970	31.4410	31.4410	5528	0	20
2021.04.14	31.4920	31.4920	31.2770	31.2770	5488	0	20
2021.04.15	31.2900	31.3650	31.0960	31.0960	6311	0	20
2021.04.16	31.1300	31.3000	30.9990	31.1660	7727	0	20
2021.04.19	31.1120	31.2850	31.0480	31.1630	6627	0	20
2021.04.20	31.2170	31.2950	31.1800	31.2450	5658	0	20
2021.04.21	31.2690	31.3660	31.2300	31.2690	7483	0	20
2021.04.22	31.3060	31.3970	31.2050	31.3460	5234	0	20
2021.04.23	31.3860	31.4480	31.3460	31.4040	6342	0	0
2021.04.26	31.3930	31.4900	31.3470	31.3760	5229	0	0
2021.04.27	31.4080	31.4830	31.3010	31.3010	5175	0	0
2021.04.28	31.3460	31.4370	31.3160	31.3160	4693	0	0
2021.04.29	31.3310	31.3430	31.1630	31.1630	6335	0	0
2021.04.30	31.1820	31.2210	31.1310	31.1830	5285	0	0
2021.05.03	31.1640	31.2250	31.0710	31.0710	4927	0	10
2021.05.04	31.1060	31.2140	31.0810	31.1700	4058	0	0
2021.05.05	31.1870	31.2290	31.0630	31.1050	5608	0	0
2021.05.06	31.1200	31.2910	31.0960	31.2200	5007	0	0
2021.05.07	31.2190	31.2800	31.0620	31.0630	5469	0	0
2021.05.10	31.0320	31.1720	30.9860	31.0950	5943	0	0
2021.05.11	31.1060	31.1970	31.0650	31.1670	5300	0	0
2021.05.12	31.1600	31.3050	31.1120	31.2900	4859	0	0
2021.05.13	31.2990	31.3990	31.2780	31.3030	5445	0	0
2021.05.14	31.3350	31.3990	31.3000	31.3490	5973	0	0
2021.05.17	31.3230	31.5030	31.3230	31.4610	5731	0	0
2021.05.18	31.4740	31.5140	31.3920	31.3920	5280	0	0
2021.05.19	31.4030	31.4670	31.3570	31.4120	5379	0	0
2021.05.20	31.3980	31.4380	31.3350	31.3350	4623	0	0
2021.05.21	31.3600	31.4060	31.3460	31.3760	4141	0	0
2021.05.24	31.3580	31.3990	31.2780	31.2780	4275	0	0
2021.05.25	31.3130	31.3850	31.2900	31.3110	5018	0	0
2021.05.26	31.3380	31.3500	31.2230	31.2230	4540	0	0
2021.05.27	31.2180	31.3240	31.2180	31.2840	4791	0	0
2021.05.28	31.2940	31.3320	31.2300	31.2320	6112	0	0
2021.05.31	31.2040	31.2820	31.1530	31.1530	4258	0	0
2021.06.01	31.1850	31.2060	31.1260	31.1590	5215	0	0
2021.06.02	31.1490	31.1840	31.0710	31.0710	4141	0	0
